sim_nr,κ_upper,ω,ϵ,α_cp,p_f,prog
496,0.022958764379669275,0.16124476671797455,0.07238578937397937,0.5353383275558641,0.054536051019042214,0.4075713075701677
497,0.024512553160371875,0.4897504124504024,0.010109210375847133,0.9180342882510457,0.25097149101019206,-0.5218519788197469
498,0.03739874804205867,0.8703587646133534,0.0038204906163807765,0.8283867504406939,0.21264387146993668,-0.7573090385337138
499,0.009067643718380638,0.12448126584327265,0.010970422022515422,0.7499363045848766,0.5354200710499473,0.3883439505366715
500,0.03307284717301806,0.11455127980270013,0.024267618321915502,0.8462742018349285,0.6780236381909663,0.01993724733408153
501,0.018507456312643254,0.08158429281601016,0.012795075540448897,0.9232619503313085,0.8754382333145042,-0.26134243922326617
502,0.01508509587537129,0.6749296688930415,0.08096531895539386,0.6942509022876553,0.46396511914238,-0.3569279227169184
503,0.021777536751303787,0.23522315649215883,0.05564134123804302,0.4288547919404202,0.6460506131761344,0.60516264282089
504,0.0350026795224639,0.005329581290154341,0.004226076279509337,0.7483729855647927,0.19611776187905497,-0.7182584624049162
505,0.03675032040002476,0.8716775390766576,0.06011294445414054,0.4274777496077911,0.9637776325145616,-0.050014271719249104
506,0.03647359360211284,0.14206967469016138,0.07990678796941808,0.7534396265274776,0.48510767145742967,0.38937218046374533
507,0.031363308702078284,0.9729229485359546,0.04584029864988628,0.7133227341343056,0.22184268809221275,-0.25737356392671873
508,0.01747477866077404,0.86655263188729,0.07974190816917533,0.5327194085782867,0.7840398581694181,0.4341108534776814
509,0.033834108602725975,0.9481037474637307,0.039345413853719896,0.8296717487179269,0.8666599731017693,-0.9166477938436606
510,0.011629854726847157,0.8062916760209343,0.004328319286226244,0.7172855235167219,0.6290696358134916,0.19688118952847122
511,0.019627689192247128,0.041608176036820106,0.035508313940861395,0.9113188187815435,0.492264437431499,-0.6520614460141768
512,0.043526879811168845,0.21594504720195146,0.06366119845072703,0.5743708521311143,0.8781747413377136,-0.44649035123633185
513,0.018192297050945837,0.5812857323858562,0.05322545886444863,0.9348959349983335,0.8603886586445265,-0.47223367706967756
514,0.005565719802562266,0.5110377775943301,0.0831309287287666,0.5935608589477525,0.2280318627474421,0.6620238968905072
515,0.014495945973544505,0.4369745886012201,0.010409001457547555,0.5855722695222374,0.925973786821134,-0.8579732578645154
516,0.005059111700932971,0.4988569410556038,0.030034825369966336,0.6751544406656349,0.7375715336236051,-0.37216426471467334
517,0.019356411533060978,0.7127734194720906,0.07663790215046251,0.6490660022284347,0.0700729734211618,-0.9664182773723515
518,0.023908992615116822,0.5222461640892612,0.03825950554585439,0.8641791201803969,0.6039855067439658,-0.32179535038068696
519,0.02612907543631255,0.4244762236355796,0.019859160784295456,0.993752204566444,0.6216903050844612,0.21031764943565623
520,0.03299396477059961,0.13368617593578666,0.07333993804587417,0.8620229362782488,0.6942154076376028,0.5347000992037265
521,0.011250493919065352,0.901230899246911,0.0035392649982654034,0.4038312719572124,0.8739464667858884,0.261609283165662
522,0.04258019934107732,0.4135810784614881,0.026801457856447837,0.9229862963609559,0.7452556108181553,-0.4601151860775443
523,0.011443056969849187,0.42695112016048414,0.0670645398312351,0.9646834998460928,0.3048051665185544,0.4300221549922003
524,0.011189518133530713,0.7072832707773852,0.08980800077894584,0.9782030529352164,0.2779361313885165,0.26011411601641155
525,0.0013949203881669372,0.6350731392473339,0.01775920056426337,0.9388837926122183,0.40819703708569216,0.3787679379910429
526,0.008969347630291707,0.769844080186746,0.027813086909450998,0.943823102471218,0.5124079805488648,-0.06139877663494531
527,0.04181503784355167,0.2815105809900154,0.011693054632694112,0.6048464827838661,0.26422792977511855,0.4104746887399504
528,0.002175661502326682,0.03985259501647413,0.017770059957736017,0.7717550082028604,0.23111121035770388,0.3401268737895844
529,0.004478115181475584,0.23226306465415733,0.09763279976420232,0.6197858585837166,0.03560518901591466,0.3158268460180338
530,0.026560029094158406,0.8805108657402432,0.0005005948610467297,0.4224058619780239,0.966021673033482,-0.13728075839934117
531,0.04643485053428591,0.3420083024255247,0.08256747183795184,0.763147054312733,0.2568846321588611,0.0660945962521291
532,0.048131825795174665,0.653897388929122,0.07489431556580373,0.5386237450873224,0.9450635704192033,-0.9098276499756448
533,0.01581848405582466,0.4437318410825706,0.025741474500012934,0.7929855587501268,0.9098647505705248,0.8988972075052937
534,0.02824161260494685,0.8091139455667791,0.06894652039062796,0.5062478788071278,0.5791221292837142,0.591395535351035
535,0.023204130927137148,0.2299058698414722,0.08714586587406642,0.5377109878731805,0.1033844334587279,-0.039828632492283744
536,0.029034269354911033,0.2971043267193984,0.08461325320875142,0.5684923127103781,0.38394694958250464,-0.2861087094409016
537,0.012516224068589597,0.7693225230738315,0.0068451286735176755,0.4981608670580488,0.9874182945626117,-0.7728973563865642
538,0.03270372370079754,0.5046195181929439,0.021379791118689255,0.4243092254014239,0.044522006580720815,0.5737083647520387
539,0.032784752436669666,0.9340142329920107,0.07641490274494248,0.5662116012500903,0.6347707363226421,0.7137492363839273
540,0.014307330954497344,0.4145613795996948,0.009045260066595331,0.4027406049009523,0.5719802796493364,0.974254650304728
541,0.021317095555293115,0.5150987431368897,0.09275679716752415,0.77357327831862,0.07227062345234717,-0.692705182870099
542,0.0036764720071843712,0.8139615603032684,0.03050211951120913,0.7438593542261016,0.7563847999490403,0.0017547650956049043
543,0.03014149996619846,0.1984931686424331,0.02202538481339545,0.8128009671349504,0.21904767010543602,0.5371510175344592
544,0.027330595181990266,0.10713730468077853,0.019347822014846954,0.5869699177524305,0.5086579976205734,0.3112983685673967
545,0.03023595586146155,0.7383893891731985,0.05474538436542459,0.4617171045851526,0.7642268477812993,-0.9726975338165107
546,0.039751314484459344,0.35975069995033454,0.029129277328743337,0.5406965584590788,0.45520972533334253,-0.24801296881632173
547,0.00615732901826363,0.9248156269906705,0.03095398575505061,0.6996945731102477,0.0938976250068437,-0.21894210668931058
548,0.03888299090916947,0.9917354232317863,0.0771102100302062,0.8994661519583895,0.35225480459651354,-0.10776158861163021
549,0.022294169799746563,0.061000695976884914,0.09229630044407616,0.6820105815079084,0.3507770761588634,-0.018873896999999862
550,0.03407973995136027,0.5989533740981872,0.0030056136036866773,0.6912411619212149,0.33341343325015155,-0.03542408287718901
551,0.04394803758449656,0.3678656915360844,0.0011566168564124074,0.6559117662525449,0.8347783797534266,-0.19745918943193197
552,0.024414909885095464,0.6085489930462553,0.0787777006391821,0.98457871840088,0.7603251768625221,0.21454149110420961
553,0.012294366407807676,0.20152544741451175,0.06125722247926633,0.5429757040631901,0.14494684260616042,-0.10534167739057398
554,0.02339784802116053,0.25949839273695635,0.007543913428457047,0.884227803887997,0.09236487566093624,0.08006335153821631
555,0.02552447953602497,0.49934111253769725,0.09776126227262547,0.45871302830637933,0.6191864944907054,-0.1673541949787103
556,0.03782650851018834,0.21320629268437732,0.03889640637153524,0.8360822768609847,0.8502269196499943,-0.34255886097403143
557,0.03314174959883013,0.14674021681688806,0.07762344337299236,0.49791422123862816,0.12756294883659697,0.045085546327049864
558,0.04613880259627724,0.7297722054595713,0.027932272344342313,0.8235365525586139,0.6867707909885077,-0.3754022416229571
559,0.02483441487121735,0.9413861568098829,0.066716431389972,0.4107923765854768,0.5162335238508009,-0.8480611787468916
560,0.000927822951832443,0.7892629782955106,0.059293264972099496,0.40428538765064104,0.0813326703664244,-0.9607771818281557
561,0.03763062691138372,0.01989007166434263,0.06969157750574194,0.9566952977343282,0.36542753820188056,0.7359188481103482
562,0.022495260732553816,0.4894645916716474,0.03880273335441705,0.9134386885955496,0.6926228310965152,0.19044072578203264
563,0.0067009518371803,0.104948174778305,0.06595773784459406,0.8822778197721046,0.7351189184392202,0.8687474385748997
564,0.021683104623273827,0.9558855806413301,0.03658231479279558,0.918420977135393,0.8201000553639942,-0.58377949057295
565,0.004072899820526213,0.784899349643265,0.021564003618040322,0.504552334662016,0.005303663868282694,-0.15430853755591212
566,0.023294869596777155,0.12936358945406362,0.02665321172999321,0.5774710566324491,0.1086201803391064,-0.7883359527574365
567,0.019090539586338516,0.6448302264999426,0.009553871967420545,0.42116862810235883,0.5274842052729076,-0.815307547021983
568,0.021869677120693473,0.057197056388939044,0.04409963873938435,0.6169513372889371,0.13693269787342396,-0.1787600305789514
569,0.0444575012415962,0.9550245822550351,0.02050407666496742,0.8065366778633472,0.5393616406758516,-0.6787296848985473
570,0.014086800101331592,0.6096091772706654,0.06720235299890125,0.6592169677103608,0.7529201182241406,-0.5851508438326214
571,0.04576897801370511,0.41645551312340157,0.09628217923119707,0.667767841047042,0.14726703747019793,-0.7304017770061323
572,0.027514173622781093,0.677727045626275,0.023354736126337195,0.4093512711891559,0.10594104259826317,-0.15755056342723273
573,0.03362553395705743,0.5585940787732353,0.05093035224612862,0.5132657844294557,0.08356252138679315,0.06010796402943708
574,0.007264266240651682,0.8169955760994593,0.07944703633286022,0.6603544053285147,0.4757055495056594,0.12307919725248562
575,0.03413144057718191,0.3631325700357595,0.03817171136600648,0.7594104154065304,0.028450117872360493,0.33060319067878474
576,0.04788098310085303,0.9344723501232094,0.00575393716485591,0.6069102711832293,0.1522900858209762,-0.09936031979611293
577,0.005143544374706104,0.23047424871100403,0.04153152933530305,0.46025357596490557,0.9592004759843475,0.8790998160862571
578,0.02360643224520733,0.07215360941230406,0.01374170583979171,0.9596481162740423,0.5948134851177198,-0.5675172008511606
579,0.009316828263936837,0.19232485411228187,0.043765114964341295,0.6694481637740152,0.9980955385699868,-0.281909541795881
580,0.02531716829524235,0.4691815703597453,0.04769621627064177,0.8683182710087822,0.7027463824528013,-0.3968283924485634
581,0.01295867776199791,0.2749116980652647,0.055431733492680525,0.8039893682618602,0.5601792284290126,-0.3082829341891071
582,0.026728643323943924,0.2202991284307815,0.09586599500948778,0.5282662648557149,0.9804674753860041,-0.6204037780433551
583,0.01564920703230625,0.4278644039768991,0.055702076611177036,0.957039036494029,0.6657276101495009,0.6315643748854838
584,0.01885702684405134,0.009672634952048047,0.041885824921986475,0.6967330914607044,0.01643033698705722,0.9151511028050126
585,0.017191412793885898,0.3547903250827308,0.029648807960117443,0.7512095195758629,0.5482287122218009,-0.8986533953299457
586,0.002985238736240516,0.8941751218415523,0.040811022737003204,0.9489959355103609,0.116306491334733,0.2821035818503166
587,0.029409461364641995,0.6998003411320962,0.08633797458275885,0.6431654230720675,0.4743678449079162,0.9944729315486667
588,0.031870400452241404,0.7795981596337174,0.04562419002205106,0.8158147238338549,0.26369618701198044,0.5955842281891097
589,0.02458460987341385,0.7354807498226829,0.034378254285686104,0.9027660910601992,0.2458426896822054,-0.9710813910593423
590,0.010279597573786423,0.7614572209117009,0.018683506511609837,0.9163268259031524,0.9691892406008936,0.9035297387353356
591,0.032858271616645666,0.7570328466543705,0.0792995669862443,0.8850573881940855,0.6844655271844204,0.895224357442874
592,0.03586361820173409,0.5026657889283914,0.04131583801894817,0.44242389565290896,0.34428776177044185,-0.00792968439378039
593,0.010727585837734114,0.862213603359868,0.014706853136785453,0.6104416453826511,0.6163645304409291,-0.20126336497884378
594,0.0056165047373855645,0.7911126659206148,0.09426599526767729,0.6591166517591788,0.6357950985852256,0.16906988038416992
595,0.021138828627531858,0.9391219027253037,0.09676945460334574,0.7830949090545454,0.8703781640970095,-0.8878452364232865
596,0.030812234001520056,0.614648254351117,0.029100518085276212,0.4991648273481842,0.037539762092973585,-0.19491925286238143
597,0.04604541623595536,0.14849210942206434,0.08722911424814328,0.8448115252270616,0.27649701805523774,-0.17577739443562856
598,0.01707650637795441,0.544003154134774,0.09991792384974821,0.44207481637481133,0.7920376695204703,0.5087242358479827
599,0.025929668984746315,0.7250298536411354,0.04352028227127421,0.8104755003172945,0.34943786800412846,0.44752071925742576
600,0.03731748762903576,0.8335625589458712,0.09519610958437218,0.7259809335585528,0.22052228624032919,0.22741599831804016
601,0.008371732442673698,0.016198514068200977,0.055058510216706616,0.733040520574304,0.7100580658116739,-0.29358325029487065
602,0.0031807587454991226,0.9871286407690019,0.02597100505686748,0.7387234998380826,0.6103124219805067,0.2853029105241429
603,0.041377050099290553,0.06245495092720023,0.01635397267316528,0.5208139784509951,0.2530506536554,-0.9813198735545351
604,0.04691618846370212,0.16571186465274337,0.007749235795919284,0.8673486485467434,0.50913890898212,0.7219702570300164
605,0.0491086801049336,0.031242886480637843,0.07123924460969776,0.9854954939527883,0.07063646487706958,-0.8628092351314552
606,0.02009334403207237,0.263626728199739,0.03734604782037127,0.7446683720827326,0.7973358228197645,-0.3025798838279907
607,0.014419298861712174,0.9395722200174903,0.048834709574887,0.7360044922342797,0.6968100070194582,-0.25996728045274664
608,0.01106564169689701,0.3220911379723004,0.06698368233581968,0.9123280618361085,0.1635053468896616,0.7079246722331474
609,0.013315822734055977,0.8629792176677442,0.01116794640883869,0.47898757012663595,0.5811682145860879,0.4804330704085442
610,0.027015561870227123,0.4673303100171011,0.09454356423715368,0.47833383912594624,0.7280822722308298,-0.5533605768451055
611,0.03370661852573192,0.03245936826305811,0.014374625867832315,0.693504067336204,0.7797809725226991,-0.35322137066337556
612,0.03661051858245206,0.5428022880697462,0.013120062244005243,0.8930018063506783,0.22304971117175815,-0.8182135460898763
613,0.007449129962201009,0.1249940567778502,0.04291555661655648,0.7818321696169217,0.4496085205087729,-0.055951941328990173
614,0.04511185325807208,0.25532258180296086,0.008208134785101793,0.47993392361543086,0.9474555155253803,-0.5069925238297766
615,0.04892959296884785,0.7368497931201179,0.03777102923807855,0.6332226661267636,0.4871364191108721,-0.617256839842879
616,0.039373466717327825,0.20590461834866136,0.009381619227184772,0.6716381809429512,0.984290690590236,-0.13434688155906116
617,0.046273970128379194,0.10260991160970359,0.0318373409431166,0.6682914765067373,0.9337893929738955,-0.04378861527338085
618,0.04416057304854559,0.23842470794490564,0.008906822540843394,0.9876194583399388,0.29556709111428464,-0.5798669217061566
619,0.012837127947185703,0.9168644117101928,0.03385919979882592,0.7552008910368097,0.9022353505497406,-0.8454716922435361
620,0.04202541691819939,0.17045701507241687,0.08476310177442939,0.4639310578880054,0.8405528942931167,-0.5297702956648649
621,0.03158423572082956,0.7279027690475038,0.0617041639480741,0.8689498521492569,0.981341860246755,0.8410938900435732
622,0.040848627064301146,0.25394217815211023,0.06654892095975136,0.981056178674792,0.3125296990280684,-0.700405955577776
623,0.006932339291046679,0.15731295382884714,0.05470531467540601,0.41883713328654393,0.4367934410394726,-0.793165259543398
624,0.01008743574835648,0.40123484753027483,0.03294189514484512,0.8227258820997739,0.34620330856547427,0.23078439597588551
625,0.031618332764820956,0.6762770258858825,0.09654385626399353,0.4511970769790189,0.15099048673360402,-0.6884964895829491
