sim_nr,ψ_Q,ψ_E,μ1,κ_upper,ω,ϵ,α_cp,ψ_P,p_f
13109,0.33699765791612174,0.07028269432805971,0.1253914142307888,0.006323631990951619,0.5478876721444883,0.023982992675645284,0.8067055537112944,0.4986639862696351,0.5701535015564809
13110,0.3298868218571846,0.09937089935208605,0.013178064236785227,0.02174653399832093,0.22931832574562921,0.0625093285791663,0.6062816923326798,0.21002495843402708,0.014723576221992633
13111,0.22392327821401942,0.08347643817757905,0.3360282052274304,0.039435266660161034,0.6027556181252869,0.08815981355886163,0.9491403809643668,0.2202265787144258,0.06186665010558551
13112,0.3511213227685232,0.09059734106899943,0.1534716835115366,0.0452945734268326,0.5064555672633316,0.09994136537242934,0.5612419370405403,0.47237859064147014,0.8181022962125359
13113,0.24748712531830944,0.03658879023771166,0.38323519397977834,0.04010414626187242,0.31344288882186777,0.01619409881223455,0.9531131790857387,0.3817789842410956,0.12431876601107544
13114,0.4973944534293558,0.05131495040718929,0.3232531013111187,0.03252077525583975,0.982391296741681,0.07277929606097322,0.7097204023760926,0.017493247842242123,0.12248058129261785
13115,0.21758737823797433,0.030854852100833052,0.13937038214468106,0.02615722073355789,0.2822593053485895,0.045294747719921646,0.7671814852807298,0.0008313682147826697,0.7410453580711971
13116,0.249693131269176,0.03040397452447581,0.010299234683562003,0.011854792262436327,0.19339847853228181,0.0738399349315808,0.5550316866727406,0.23539333845407145,0.3795522644610509
13117,0.15569517845391567,0.07283201319142162,0.2947932524791844,0.026484928917266684,0.8341984011415036,0.049812666674100635,0.8626004004112153,0.35116137167251266,0.24285835389543464
13118,0.2606085289532365,0.002150662094516322,0.07047585966591897,0.039482831062619,0.2792854335390959,0.03836870113941487,0.7986630210802674,0.014246321035178823,0.41533203451944756
13119,0.2318129255400637,0.061956781821729215,0.15489862195519055,0.02573132986933519,0.03634417111988526,0.019292495551363757,0.6212810229002621,0.3906672189110118,0.9437089301794421
13120,0.16805833349243898,0.07916795296550748,0.38248717184065334,0.000964474254367779,0.42182590722193497,0.042460886240873665,0.5513369299571927,0.47460561668136636,0.8225709851210551
13121,0.3338634395263842,0.05284926585197952,0.2702171724136892,0.04183058786411402,0.10776222315936727,0.04414509232677974,0.8328764375679156,0.4939017398510531,0.43885458796028404
13122,0.48984910237297574,0.051236712892049834,0.3910062140574225,0.04084063830961408,0.1731060873452586,0.0532075653105834,0.8642080157315544,0.00877907773546852,0.857997588555246
13123,0.22280660254792242,0.05769532806333109,0.27119099413712405,0.004407434322344643,0.3053617060619539,0.02760347773551137,0.7079160722875779,0.2602778378441086,0.936907371951673
13124,0.2567161128670764,0.040805218107343916,0.1349325781122931,0.018958671225931367,0.17162149570751736,0.08820490649675355,0.46717670704577474,0.2800391022548374,0.06097466323568369
13125,0.44500096065308725,0.050889015566700474,0.22834004901912577,0.018250390784111312,0.7556747587920035,0.01773609862836539,0.8259997740168439,0.09345585373676794,0.4891802326769408
13126,0.16461896641117693,0.0012566697203748448,0.27567136220631777,0.03419529993450813,0.007861437946865607,0.004515541222041607,0.5750188048664008,0.1868957655518607,0.029781442844446376
13127,0.17400712209849434,0.053151614790398295,0.026091101526399638,0.04499426312751961,0.9425917957275555,0.09598055520006028,0.7803422868895145,0.15392697945424713,0.8833750049604828
13128,0.22841078806774673,0.07812193135255757,0.08805430424118164,0.04092583341493011,0.5673112109836237,0.06288584626256155,0.600031218827169,0.3919483031753787,0.8269002870523829
13129,0.49272901825468995,0.06601426719920844,0.2221807962631208,0.020063480444797947,0.9253583833225947,0.04850479963454116,0.6101074364165497,0.07572587718544063,0.5820994767838104
13130,0.4530770844662531,0.08116003477722722,0.11191700581708458,0.0016840834325953136,0.07298575572769932,0.07707747081576653,0.6198872647342278,0.029372010283168607,0.6476822806536956
13131,0.01974993008793368,0.05258836955406209,0.253312526703512,0.046866391796065415,0.6826533453199357,0.07105862639430681,0.42467541239134793,0.1978967780239067,0.8050506817701985
13132,0.42001663866597017,0.0020294774190750607,0.22890503476747479,0.04041281428161163,0.4170993437058107,0.05347923743712986,0.7676435582856287,0.49632734436309595,0.18030155787370172
13133,0.4054183804141164,0.058562139105654824,0.2719312442638496,0.022565009471092797,0.14204603835128068,0.05058297659916863,0.5629795454378009,0.18734141628911055,0.9171157563067162
13134,0.10587217835186843,0.02158554464811138,0.3663403358230224,0.012373822857789547,0.3710303517416429,0.0037176284275793614,0.6713141919945025,0.12155944930292764,0.8875494645124989
13135,0.39988220864934776,0.08668149003190588,0.28188329308892984,0.03763161718550046,0.8738348829026307,0.08741116528248827,0.6778673157101524,0.0901753566753254,0.15019435826222402
13136,0.26830775928957273,0.06889680934419248,0.24522146095450081,0.014089436096220868,0.8315238993036168,0.019532199263063998,0.5989630054980312,0.4696756231802804,0.37701796603702603
13137,0.01798483666831021,0.0575244997102093,0.3253139955479561,0.04834591564263324,0.11120953634954452,0.05191799236544603,0.9895935225716497,0.10659159617249511,0.2345460562782555
13138,0.06154529210992283,0.053913813606963526,0.20879344787867984,0.01266434809932199,0.8270232720924742,0.03306518085207839,0.4471505002691934,0.12378452310777394,0.1187363463201126
13139,0.2963780258451409,0.052036207001355674,0.3517267529060749,0.019582342437837064,0.16071151354427046,0.06532614135172331,0.6899585072019051,0.2039124331392514,0.4169353713712842
13140,0.28564782719920445,0.06439241125819543,0.07892176554429012,0.034893145480157026,0.8275135448609532,0.016437950594989804,0.43426404444219896,0.4474279539669962,0.640896450460169
13141,0.3574864697933855,0.041781365565721325,0.2873705956564236,0.03924748444151048,0.6747092675819499,0.03871219525651116,0.5935131236579771,0.14502484177163114,0.18840596666360704
13142,0.3594698728570592,0.032911631250896155,0.32591946619278245,0.00337478825611717,0.041088154670006975,0.09983132064169392,0.6210723888519039,0.19703387624206398,0.9428769754561405
13143,0.21557916602822447,0.002769567676178439,0.07642677779440799,0.044688953921827694,0.27494781398826007,0.040661177237191884,0.8604643243637982,0.06980191417620979,0.3535246600537829
13144,0.4779593423312277,0.00824959994579692,0.2023197610941408,0.03856034692924133,0.7520179802893997,0.03246139897887612,0.49296256426934687,0.11066457691616954,0.11952336598522031
13145,0.4614138598714786,0.06321737475295179,0.01833961365933474,0.034352090476336264,0.008410648579071677,0.004860374647094126,0.5959050554951473,0.09052249240377894,0.07092908181910465
13146,0.14090725057264777,0.09078941511345523,0.2381750116037282,0.00532854928147854,0.5274228849087147,0.05020932882258131,0.9978333122107407,0.1418772605133773,0.9533721588256318
13147,0.44324349579926037,0.03597082274140414,0.029737951592694625,0.03222459323867032,0.5285457534905026,0.02538648931616179,0.9791201435522833,0.22988509159698842,0.15666250254296446
13148,0.30279223036891856,0.005919118126231564,0.21062534861587887,0.04635811857151238,0.057542092866170194,0.09753960195377508,0.8524548674650863,0.04102769105816754,0.10201336023346923
13149,0.21341989429166355,0.09625009048229381,0.22395752633100738,0.01278755192502027,0.1460732544639856,0.07389026449215941,0.5007969978925978,0.026621689206341812,0.17145841753822605
13150,0.4286029511752552,0.06036631040579987,0.19967240893518912,0.03293893966825274,0.21435611786101608,0.03389036920860141,0.7210923761186416,0.4613760463438587,0.004695741205829985
13151,0.30378132807066416,0.05587789818077558,0.3195169842441077,0.04279015225194411,0.2058092778828479,0.014367822791529325,0.7404245615000891,0.40010649829614503,0.3068308581027226
13152,0.038322583344069856,0.08032789609509076,0.3653783434525528,0.013460092492234899,0.33688045224749597,0.02717082235869947,0.4695758255004712,0.41629557531090267,0.7327443957380949
13153,0.4163964828020223,0.03405629788544279,0.3580983415590718,0.033486038702629124,0.5301720237387098,0.09572432505329898,0.7347978773624606,0.48453377390320757,0.48825312244785474
13154,0.15402930931363,0.026525840960550818,0.3507075713510668,0.040745788042639654,0.8137010368508648,0.04449625484030301,0.5972065582356508,0.03171954152667156,0.16209932293608634
13155,0.15902505886332552,0.08822742240580614,0.21668650677175122,0.0365775520351141,0.6350776337650468,0.006317954676060222,0.7054801040490675,0.0866386493587589,0.7349802943104895
13156,0.382378345066694,0.06309798013370668,0.01518246668679512,0.016404271285594824,0.6756584435089278,0.009497761395548298,0.4090461915810789,0.49965752712429246,0.07814887263046758
13157,0.4283763510555721,0.07907676038198742,0.1884573372121149,0.021830984706986703,0.46958635537439447,0.08184008155324976,0.50700774352883,0.33799829696776845,0.22506524956438184
13158,0.0849867760737867,0.05530545270501709,0.34597615504627827,0.009671283051566034,0.5343562532261531,0.058170770322441084,0.6543407974514616,0.026117683255544432,0.531446972919762
13159,0.17367554802440913,0.080684521590813,0.2977659630790374,0.0377844187806157,0.3017842386266205,0.05120054635100936,0.6602820164210941,0.193240127235137,0.13748483485021118
13160,0.3626615145071823,0.06333211173348899,0.24055642933141086,0.03678524214148831,0.187476548179627,6.29750460787454e-5,0.42285294496575637,0.40913674305899833,0.6069835304765844
13161,0.37530431352807175,0.0641149031222289,0.19383916784829638,0.017753078387247597,0.5391527163036298,0.05702213576389842,0.957964697366374,0.4950998099147196,0.7869011225999332
13162,0.0429110817144493,0.037959496106374224,0.20846444976894457,0.03384444529401379,0.6305504571471943,0.07804036792646826,0.6368067674349757,0.2186013821888897,0.006539667539193708
13163,0.015071489285072874,0.0009285062578765345,0.38888665015892565,0.032797796170839985,0.2813579166455644,0.020539253006685427,0.9200375220869461,0.48556646289314465,0.8412471184744896
13164,0.4112919420099669,0.05372682807403361,0.34874643537443806,0.0022824657204330388,0.7409382447480951,0.026108884396491408,0.48818544811165016,0.4841341547763689,0.8681716861200717
13165,0.02249587199032579,0.03900790364847409,0.16682329511697486,0.013760021164576265,0.67986062663201,0.014031212786562365,0.841291620852723,0.08319143871599066,0.4058654948892882
13166,0.3712278331619373,0.021184510676710684,0.1296431375887806,0.02320908058384436,0.9478792064567096,0.006546928303224113,0.4606533586515337,0.4635365535181064,0.16026543787662667
13167,0.346863193070215,0.007469713880166273,0.23860348350078284,0.03875707901497533,0.6130885188540784,0.08140457841693508,0.6954086560425286,0.24361504716619947,0.4554197479923251
13168,0.2058327697143443,0.09433017271312569,0.2687841722066394,0.03168287795355969,0.42135279170438733,0.008573405823866353,0.5510433816805794,0.49139337725251414,0.4641373001048589
13169,0.39127003809089056,0.09142266895382534,0.38211843146774266,0.03444077329670479,0.9470945942342278,0.03874418665919498,0.9859659536146147,0.36270448380323417,0.5230682483431552
13170,0.3520747942651092,0.06935222837979392,0.03502305780864875,0.02533928492474682,0.3870828902921095,0.015282335591900606,0.8359984428425535,0.28123905321724796,0.8037587182705208
13171,0.02739408935018483,0.05192892538809595,0.11047682501085665,0.04652672827885415,0.5100078744170714,0.02964160634551957,0.7481955687001209,0.4208809470040964,0.42233327409783317
13172,0.3139254022519791,0.08185272836805055,0.17903279246855058,0.04312031929707672,0.8732748112150402,0.043313544593385225,0.735793236137686,0.05113510279199037,0.32534203771603953
13173,0.43760017036154725,0.04061441999434869,0.3525374432669195,0.03309202213919017,0.04557195419223033,0.08073124440350765,0.9931286157026404,0.15234444772404324,0.9836406905749029
13174,0.358745865733031,0.07153455158090566,0.39586346656791016,0.025457955086770873,0.4429271741216583,0.031972482872902594,0.43329937193930945,0.2392952882860121,0.3031019310230636
13175,0.00350092921551476,0.031214540403025265,0.3936497617792864,8.08968261049882e-5,0.4618157814781829,0.021920590574353385,0.85876169324728,0.3541747104689233,0.38874528525172636
13176,0.24058422959930081,0.0012992298323075881,0.39157752062159296,0.030175763774627204,0.8219570392352709,0.024506867899968462,0.5318482886259588,0.3304361565195897,0.8106616136724747
13177,0.1484370273582826,0.09468564652950438,0.3982453249690105,0.015312606958224732,0.267953775120737,0.05399770043649117,0.719026068593932,0.4511592892176791,0.39765383245585334
13178,0.0598029184609314,0.04601276792330683,0.09491164102447634,0.004028456023839515,0.9136897500317395,0.06593728834726262,0.9465895593281446,0.26821570443772474,0.8480175034961746
13179,0.32782869557440486,0.08722270335237264,0.2065628514587301,0.002643708092504093,0.6945551385373163,0.06626920161157544,0.9675311340766743,0.36144085698436823,0.8926314356113291
13180,0.1000768527900764,0.04192489389459264,0.3218956490232417,0.040329782650477264,0.9375020490086255,0.087694689410282,0.9066414407769174,0.13585454109795533,0.34400194742744106
13181,0.31856126077731695,0.044393872057860634,0.20708434175402904,0.013857285844306786,0.24728968184353647,0.09468015150249431,0.9043540948913432,0.41760381167881316,0.24700921400185552
13182,0.26453452510979186,0.06162324854169465,0.23973347118317323,0.0018565287804267307,0.5111871110556425,0.049052668868015646,0.9412736071880375,0.22889387817441256,0.17357109745091562
13183,0.21387325080340333,0.07621208821386974,0.2275143383688441,0.004395185599576566,0.5322656030306222,0.008475619946069175,0.8183689715408572,0.46233317433036275,0.17542548015449075
13184,0.09360021968715412,0.05997870857866409,0.13221334349887157,0.045538805782383174,0.17864940182278516,0.08988754699777714,0.4635957845654649,0.1503774629952124,0.3800395232228453
13185,0.3512070761965987,0.0006078506116306987,0.3432874480642245,0.0479339270317313,0.3198779029797327,0.06517733506119015,0.8727468997398111,0.16888103956093647,0.12397731636944491
13186,0.4075993330307774,0.08043984158872378,0.15702427554719453,0.03093967948120322,0.7603247472201501,0.022920088484839264,0.6304514037159643,0.30163908024237746,0.7597634394810364
13187,0.10356669603765699,0.08285358714431289,0.2792565375206515,0.0016715096431649933,0.5018172989445928,0.09069018276374262,0.7174001552180742,0.173298828742642,0.8515210749885862
13188,0.21075577756004624,0.03166867072559668,0.10392769412308683,0.0006677952685456372,0.8773338144136337,0.010643172930446605,0.5423870546855292,0.14953674449712243,0.3292660094902075
13189,0.40608060660622186,0.023538632547300715,0.03340413761263524,0.0354418685010076,0.5684515589781549,0.09959268887774878,0.4769175005471741,0.05978384786986534,0.4565808742476114
13190,0.21308049007405808,0.058227870536602014,0.270891966643321,0.028470628641326143,0.8018132878455714,0.042533572567352615,0.5504299317871031,0.02314905020329611,0.314218402438828
13191,0.24693168254682027,0.017803887796348568,0.24373431645823104,0.02675639468845987,0.6313744053558222,0.062427063809906584,0.49800528413295764,0.3556410555807035,0.05207554519587977
13192,0.22751288172157702,0.0548297287608633,0.33882792562018493,0.004967297279505198,0.777049070170272,0.07701511381439534,0.7593586877824416,0.09531237530031043,0.22233243634856717
13193,0.17078792357411568,0.06041232740837053,0.13037826062878313,0.02626141434068004,0.792295749918075,0.07308826637267209,0.5907648530490821,0.2651563357016858,0.02186617864641225
13194,0.3300634716202942,0.058894936179553325,0.33047536791293675,0.00926318860154761,0.7835450793268572,0.05435525056642583,0.8616551343224458,0.44962137126965,0.20518114075354216
13195,0.09345323811056191,0.027074542643255664,0.23480248314675933,0.02456354416073729,0.08378790668684646,0.08638403068360191,0.49131450640871155,0.20925561807403043,0.9111332529860827
13196,0.288648145472065,0.048376846552055236,0.10259032684913261,0.0020583697099676554,0.8601179210556569,0.05109715575369737,0.5806807749715363,0.4970280480477647,0.48325220704454014
13197,0.3711528416084885,0.025256751970517494,0.371979435264223,0.010761008130779647,0.4000257219787326,0.07939118451458971,0.9609420083321567,0.1381980745926098,0.23034938928255225
13198,0.24245102602879046,0.05512838174906031,0.14512460071733788,0.03451627856345475,0.7766282598178299,0.09694387422672464,0.4271539987816305,0.06484430334038885,0.42899809913631826
13199,0.1152487286585552,0.07493260241227,0.30005217752553554,0.04705209447876671,0.941141246552237,0.025023634480048212,0.6726768817163253,0.1862358756329706,0.03656464795386687
13200,0.05303678304033559,0.0778531594451671,0.054223929797713524,0.018427396210291293,0.9631111655890434,0.09858158377398914,0.5774078584755721,0.15047314643553283,0.37557205400512955
13201,6.269481798484771e-5,0.04519144118644179,0.14720513583946174,0.02226838662063918,0.7785404528988514,0.021442790304945177,0.8505523174463328,0.14073642682687781,0.39998470131666625
13202,0.380392047941046,0.08168721825953046,0.3763064090032207,0.01880633921210901,0.0913763115034291,0.09501070421399749,0.8130813555413068,0.45062217473931604,0.29997323369312245
13203,0.3743016063838529,0.008411273069315932,0.14264746425757732,0.011928448834359536,0.33966898874854595,0.09576562839760304,0.775204886578569,0.36599941469299146,0.21280848738398536
13204,0.23314848461638266,0.0870569523569802,0.3953663347606742,0.011785865114494096,0.6922967458534105,0.07124482933506841,0.4859879499991813,0.017856304036008113,0.7692847957683688
13205,0.4187763437353279,0.05018993909945682,0.3152749168897114,0.04609203473997939,0.9623699433929396,0.09565050802949393,0.4133070767851156,0.3741641437426705,0.5042155932923721
13206,0.32412858011813445,0.050102320895352985,0.3985093503815891,0.03427801535559829,0.5798796345792051,0.024082261785692893,0.566495884960407,0.4909772966512556,0.3333104249274173
13207,0.025666503731477847,0.014721908793670422,0.004115578040959654,0.04221116748072215,0.7265679549026776,0.02015692344982963,0.8408934328985288,0.4549227901535068,0.2784067766766232
13208,0.07278222658947783,0.03205122027099693,0.013752503378983842,0.005835005488708935,0.24618034894606003,0.040052466870844516,0.9664162878138133,0.0218499774584235,0.8653840503329737
13209,0.2965336050594818,0.03602453315681266,0.18035565644803275,0.023358580705288644,0.060805337489168526,0.05339064530266871,0.7088551356175592,0.3246185605762276,0.5286046373873766
13210,0.2925710659701869,0.05638664514818486,0.2936205334926275,0.037832312130440776,0.906933017240094,0.01786262609540975,0.9104548824361108,0.4567314012445634,0.5664076035710227
13211,0.0668320521237787,0.047941349364540704,0.22313510068419018,0.04480474340290414,0.45727116351207514,0.08091573629686634,0.6205757114512195,0.2590107661503833,0.13047923198529446
13212,0.307449604398073,0.024082174442040527,0.32657628515248727,0.004837827508505641,0.9977398697592978,0.038446310470200834,0.6592014739488932,0.4047104452745863,0.5132735379399951
13213,0.3793551002473734,0.08731754251276838,0.11774494887957272,0.011377726939703875,0.8365767811035979,0.01035242168903746,0.4789615571322928,0.14224776052603946,0.5653063197910018
13214,0.0406467835284501,0.010545498798030387,0.04895792813412449,0.04888820778780206,0.2901297733837404,0.05887977484680337,0.9429243971129607,0.1533773364766981,0.5888781772866093
13215,0.4518079282513003,0.013336984972728956,0.21817673652378536,0.02454155783019605,0.13539381553748764,0.09867028710115588,0.8855555370400019,0.34726849953473565,0.27754635862513727
13216,0.13305760062969946,0.0549407226157151,0.24334149139650418,0.008642030101768722,0.3095431812049971,0.09458679891838995,0.4536436080904404,0.31485061669442604,0.9988289227159386
13217,0.09807481483157005,0.007827522208572793,0.3622149714024269,0.043676507956935715,0.9662477491561576,0.09911700869799261,0.5053290344959009,0.4734854978704613,0.8945561281637654
13218,0.49594827352301907,0.06908784608117344,0.20576330049168756,0.012973141099806573,0.7969806391656752,0.09484270070536216,0.8397145553191081,0.24146911338962468,0.39281630494799563
13219,0.401193375119152,0.06252391533388196,0.08556169254782858,0.013173578189461119,0.7388593685763808,0.009539790752994165,0.5386922811737912,0.4287517858795386,0.25452359034376304
13220,0.009555599251628778,0.08742841006126072,0.10231629647385099,0.04240507135036054,0.3100449760533326,0.03003771286613647,0.8299096328419235,0.005956648449050143,0.6951641556985536
13221,0.24129568012156055,0.017960945196625947,0.21462118667222474,0.04217511529125247,0.699938985185014,0.07583916656594857,0.5736031203987036,0.33187894697565257,0.47124629045257915
13222,0.07203355066673456,0.076484627807441,0.26063522164629216,0.0438462407952536,0.3688696610423324,0.06298587915868896,0.9007040835543035,0.048332344160733315,0.7252701605795345
13223,0.4417202870226717,0.07881963576750826,0.022790495234870225,0.0035658580621320602,0.729445516354445,0.03424328622151692,0.911240919611303,0.2973577223142588,0.8996966050594243
13224,0.0553914851783464,0.08766314994265853,0.37777089134791675,0.03180947534537088,0.3480296481826885,0.0027806186395739623,0.5389107091461209,0.06062633300784859,0.8813093888718632
13225,0.14433128911051699,0.05041641693173429,0.19605530132869903,0.04782663417748412,0.708931838417801,0.0877650778088708,0.5078460005898987,0.11588529317914634,0.6990696669337201
13226,0.37635474736597724,0.07834152519078509,0.1415464686698501,0.023364091256652047,0.058115203310988045,0.07482942491719007,0.8269215590478274,0.09657832703685733,0.6552526465364081
13227,0.35483178561588063,0.030701395689021,0.03468197991722643,0.01947623236476372,0.05955128698587537,0.004739667761308064,0.6277579803711237,0.34508980759906244,0.17705165143935533
13228,0.0651019281048516,0.00087544949474033,0.3015575956548877,0.0197247625790931,0.6637587712473119,0.02405150101770005,0.7505588618378343,0.2668486882205535,0.08519473319040284
13229,0.042155563522516114,0.019439864105047396,0.1040267044588485,0.03280695635979143,0.7368179410430857,0.06510870176261632,0.45135910654594996,0.361853825962019,0.5887078748995285
13230,0.20855850950199398,0.03475988470928002,0.23073837332156272,0.03752933609702597,0.9891705744166307,0.04356615183881754,0.9386795201223406,0.43511920762809414,0.46481445436636815
13231,0.18226432282543925,0.04248470360909076,0.21630717404093036,0.03429084450941106,0.03369079033143575,0.09344681894715397,0.7332099024396506,0.24042523908001368,0.526816575494931
13232,0.045680527947175094,0.04825908172263628,0.10133861094443315,0.012920417176132785,0.2622497462416055,0.05455249336133825,0.5133293220356345,0.09622560891317236,0.2612747310161068
13233,0.36329955804502734,0.09431818130177311,0.006169241394103495,0.038629304611224186,0.7312412232671043,0.0316720995894213,0.6937887987691829,0.06893351618914263,0.09058759056638796
13234,0.1939658815889343,0.007591244152979028,0.1786150823877296,0.007643404737742375,0.8420180598474534,0.06934922746868592,0.5152053939713356,0.035379450460241775,0.6336948262578359
13235,0.23560641479072614,0.025891613816420463,0.06813690138898836,0.040901453617820584,0.6627133046367714,0.09741895492825745,0.47857974894443084,0.08124775702868507,0.08626685795863538
13236,0.19406950317076893,0.03458981431997265,0.26648189235913455,0.03166345706347848,0.3995924092610703,0.01319308425543492,0.8561246596824479,0.48215634233618665,0.0023375137906052716
13237,0.2589898649129932,0.0742967557363499,0.2809216465534448,0.012200463186974271,0.7942844528069236,0.0376028040760213,0.5168132592264796,0.1178323283946199,0.8727267851843807
13238,0.2800227839411047,0.038525517791028925,0.38278972723609694,0.04431682634411578,0.33281015910201595,0.0061782669775520375,0.7828466578488185,0.20547840202925827,0.25700320102206203
13239,0.4478939852252768,0.08700584401841825,0.044172476925429194,0.04591242276837708,0.967816920093179,0.022747615791578968,0.8538347346010159,0.26163732315453897,0.8331317036250421
13240,0.3351235616933709,0.09535981785496363,0.16392765550789834,0.001092956068107273,0.27272666223211917,0.08545905599709801,0.8364229948277402,0.14884283377128846,0.9151194355491327
13241,0.12082935097746088,0.00547409130920632,0.05724084485146841,0.03461770307883931,0.5265210478945084,0.09524210180212142,0.9334527791818307,0.06356136663300418,0.5547099746908263
13242,0.3358172123173881,0.02328654564680216,0.2535507368116576,0.0088615218537018,0.6846757693001341,0.06171743423681051,0.7473826425589682,0.1165376243174217,0.1044000949926478
13243,0.14211140707038258,0.0062019187825913535,0.14794331812409955,0.009684952806417116,0.08833204213176485,0.09397705844286738,0.744946954118126,0.032596761237290016,0.25260139030095063
13244,0.3645454612469572,0.013838298637569399,0.07850302173536955,0.004619612708566035,0.271690391625191,0.0055004584887440285,0.47491897092162005,0.1530620859962306,0.179623584407452
13245,0.13780493180865983,0.09995223878069842,0.2675320395356739,0.0038852443280922738,0.23705387604841477,0.0874681278061874,0.9453932785916657,0.4235594389031859,0.5526331763401076
13246,0.15719539045097608,0.09929469814927977,0.29841944831853867,0.0014240321977471906,0.418033453713336,0.07757613364574237,0.4708120100410424,0.18867239988331042,0.5421936784003637
13247,0.07764879350655514,0.07174296993267917,0.3714592037745973,0.026001903617884514,0.6109738402658947,0.04039631798731075,0.9082411619940772,0.3595439627547928,0.9855378201192211
13248,0.09613717815989972,0.08101921122074462,0.00516789773736389,0.007205584787833797,0.6611363271481655,0.03657696378425591,0.9575884697919476,0.18960039876089504,0.06580448505469084
13249,0.21434979227494977,0.04246760041205122,0.26910746982230843,0.006506816759173738,0.18414798143006011,0.018416199499011396,0.6757968298121134,0.11275835784602536,0.09713580314612023
13250,0.23628078979873585,0.015598051930943838,0.2639516758530235,0.003815555454645355,0.21929602957002967,0.01344153672247079,0.785567472151697,0.2888315404136318,0.7712917612995105
13251,0.30939255583978703,0.008862781447889902,0.23333554650208718,0.03673684302778373,0.9196622673919405,0.023796395085229457,0.9566611898654662,0.380376470640012,0.47996727269087824
13252,0.4860489343704291,0.0658213941470682,0.20292542468140973,0.019214305955616986,0.42330778013735254,0.016612803280240767,0.6862792375183258,0.1331891385162732,0.8020271669650747
13253,0.18747595484318894,0.059055458665909534,0.28420006989153923,0.042877174077533296,0.9189487626719632,0.005562731661738831,0.4310483946640358,0.43008910695824254,0.28554626669990113
13254,0.08432134022515829,0.00047119597092127566,0.17204946930132808,0.03482549914949681,0.875648352422425,0.08108443974078657,0.9119622392640274,0.46830532194217456,0.6138941566406927
13255,0.28715678466686495,0.007047188376942655,0.1925142654769765,0.04671731266691514,0.3163046919870019,0.093672459050204,0.7367985756376609,0.29590464259209837,0.4919435535722991
13256,0.313075872629799,0.052344871032040025,0.09278763689023034,0.0020276526212822765,0.36123909155263434,0.007983953818772429,0.9100847523016061,0.31932347613208123,0.2113104566022499
13257,0.06058974805330953,0.04501373461693541,0.33654596837693734,0.028741503714175665,0.5172012549616057,0.032178578205502475,0.8491598065446744,0.07115026663229664,0.010719005213964962
13258,0.27354830427650767,0.09095989963030815,0.2774524320950079,0.04298337267302792,0.881053656365911,0.03471815046088483,0.6586723462575327,0.3650624382824838,0.5357668220459173
13259,0.05705088907431583,0.021059235309560855,0.25677456207020993,0.007840195488807414,0.6524341297711705,0.06001151827636217,0.4686632452665751,0.22137232369494322,0.9167760979146993
13260,0.07487991971157718,0.04079378909708266,0.316092499013878,0.037495912553439585,0.7738891167610895,0.06191305164782956,0.970983879972334,0.33373858384013133,0.22801036741230746
13261,0.0680482850992862,0.09595686064480301,0.2191813346820177,0.011354762757625295,0.21038370309949492,0.08451048142798312,0.8827523337890241,0.21313501064337992,0.6433100697404284
13262,0.4141214964326208,0.021290507136831085,0.0840432502461139,0.03260614541445083,0.422921343177805,0.031249921838260288,0.61212731948309,0.28571648893697454,0.5753167758150507
13263,0.42114207183799707,0.05190445434681308,0.20469448480755525,0.024469019121560732,0.7797138141745253,0.07791092058625941,0.8180426855281193,0.42983074404236576,0.8611491315711788
13264,0.06180754699755872,0.06746917180434771,0.38136186083305335,0.041084730776036305,0.9577077641604137,0.07740657251458206,0.9600538571438869,0.49675153808100847,0.6376322279901914
13265,0.09544894270617985,0.014690536656714255,0.20109973682271312,0.0013391431526997514,0.5671597868595716,0.042268457307106704,0.6440516275374235,0.06017658521017889,0.012050428291360308
13266,0.020122613586194132,0.07499050999963476,0.2277700789288275,0.014264153769743524,0.0911158197232653,0.023266518064513363,0.4487822058354633,0.13207827008825818,0.9391785349427361
13267,0.00048170577826553115,0.012807695791941218,0.2924535017010068,0.021322452160029277,0.20656701711439338,0.047057230871396155,0.8764306767942798,0.10741163549713201,0.01572159593133771
13268,0.15528471249228917,0.06856579078513349,0.10787082639484331,0.04616147485893293,0.09319552624433769,0.014114575445269329,0.7036921006785726,0.2677760398521432,0.038153317238557
13269,0.48742638090531365,0.0868946891401591,0.17852450193982222,0.04926707067563216,0.8580653868013159,0.0299344335351841,0.42800090793561885,0.032944119997918825,0.9830832189942452
13270,0.12936248406746007,0.006877655170105218,0.12256240710310316,0.029257323509072997,0.9910075057691525,0.09201502351064555,0.47967372673386144,0.25726633002962124,0.24088025850157138
13271,0.3388691832896185,0.07921471923155848,0.0808709837061717,0.018796475326833137,0.6221786105512218,0.0008136065696311991,0.8940472900679519,0.4439993783313749,0.43292264201756964
13272,0.49125877793479833,0.08971247400991439,0.1076955031508513,0.003191841856355272,0.11104746044600158,0.0393390027836823,0.8582899746766144,0.1847275648731495,0.36854858939253926
13273,0.3933980976726539,0.03940612623228726,0.28284385343004953,0.015168679684577328,0.2881243143836929,0.011155059799903604,0.4781362662867368,0.1558579751224196,0.35179373236450406
13274,0.47351199336969146,0.05348136711680693,0.2587721819477226,0.001535287194583012,0.3495805577064306,0.04080315209875344,0.5722776992571665,0.19195620724028298,0.5242598303041064
